x>0 	 Erf(x) 	 erf(x/sqrt2) 		 math.py 	 sci.py 	 m.py-sci.py-
 1.26  0.89616531887870  0.79233063775740 	 2.2e-16 	 2.2e-16 	 0.0e+00
 1.28  0.89972743204556  0.79945486409112 	 1.1e-16 	 1.1e-16 	 0.0e+00
 1.30  0.90319951541439  0.80639903082878 	 1.1e-16 	 2.2e-16 	 1.1e-16
 1.32  0.90658249100653  0.81316498201306 	 3.3e-16 	 3.3e-16 	 0.0e+00
 1.34  0.90987732753555  0.81975465507110 	 1.1e-16 	 2.2e-16 	 1.1e-16
 1.36  0.91308503805292  0.82617007610583 	 1.1e-16 	 3.3e-16 	 2.2e-16
 1.38  0.91620667758499  0.83241335516997 	 3.3e-16 	 4.4e-16 	 1.1e-16
 1.40  0.91924334076623  0.83848668153246 	 2.2e-16 	 2.2e-16 	 0.0e+00
 1.42  0.92219615947345  0.84439231894691 	 0.0e+00 	 0.0e+00 	 0.0e+00
 1.44  0.92506630046567  0.85013260093135 	 0.0e+00 	 0.0e+00 	 0.0e+00
 1.46  0.92785496303411  0.85570992606821 	 0.0e+00 	 0.0e+00 	 0.0e+00
 1.48  0.93056337666667  0.86112675333334 	 1.1e-16 	 2.2e-16 	 1.1e-16
 1.50  0.93319279873114  0.86638559746228 	 0.0e+00 	 0.0e+00 	 0.0e+00
 1.52  0.93574451218106  0.87148902436213 	 2.2e-16 	 2.2e-16 	 0.0e+00
 1.54  0.93821982328819  0.87643964657638 	 2.2e-16 	 2.2e-16 	 0.0e+00
 1.56  0.94062005940521  0.88124011881041 	 3.3e-16 	 3.3e-16 	 0.0e+00
 1.58  0.94294656676225  0.88589313352449 	 2.2e-16 	 2.2e-16 	 0.0e+00
 1.60  0.94520070830044  0.89040141660088 	 1.1e-16 	 2.2e-16 	 1.1e-16
 1.62  0.94738386154575  0.89476772309150 	 3.3e-16 	 2.2e-16 	 -1.1e-16
 1.64  0.94949741652590  0.89899483305179 	 3.3e-16 	 3.3e-16 	 0.0e+00
 1.66  0.95154277373328  0.90308554746655 	 4.4e-16 	 3.3e-16 	 -1.1e-16
 1.68  0.95352134213628  0.90704268427256 	 1.1e-16 	 2.2e-16 	 1.1e-16
 1.70  0.95543453724146  0.91086907448291 	 1.1e-16 	 1.1e-16 	 0.0e+00
 1.72  0.95728377920867  0.91456755841734 	 1.1e-16 	 2.2e-16 	 1.1e-16
 1.74  0.95907049102119  0.91814098204239 	 1.1e-16 	 1.1e-16 	 0.0e+00
 1.76  0.96079609671252  0.92159219342503 	 1.1e-16 	 1.1e-16 	 0.0e+00
 1.78  0.96246201965148  0.92492403930297 	 3.3e-16 	 1.1e-16 	 -2.2e-16
 1.80  0.96406968088707  0.92813936177415 	 2.2e-16 	 3.3e-16 	 1.1e-16
 1.82  0.96562049755411  0.93124099510822 	 1.1e-16 	 1.1e-16 	 0.0e+00
 1.84  0.96711588134084  0.93423176268167 	 2.2e-16 	 3.3e-16 	 1.1e-16
 1.86  0.96855723701925  0.93711447403849 	 0.0e+00 	 1.1e-16 	 1.1e-16
 1.88  0.96994596103880  0.93989192207760 	 1.1e-16 	 1.1e-16 	 0.0e+00
 1.90  0.97128344018400  0.94256688036800 	 0.0e+00 	 1.1e-16 	 1.1e-16
 1.92  0.97257105029616  0.94514210059233 	 2.2e-16 	 3.3e-16 	 1.1e-16
 1.94  0.97381015505955  0.94762031011909 	 -2.2e-16 	 -1.1e-16 	 1.1e-16
 1.96  0.97500210485178  0.95000420970356 	 0.0e+00 	 1.1e-16 	 1.1e-16
 1.98  0.97614823565849  0.95229647131698 	 2.2e-16 	 3.3e-16 	 1.1e-16
 2.00  0.97724986805182  0.95449973610364 	 1.1e-16 	 2.2e-16 	 1.1e-16
 2.02  0.97830830623235  0.95661661246471 	 3.3e-16 	 4.4e-16 	 1.1e-16
 2.04  0.97932483713393  0.95864967426786 	 2.2e-16 	 2.2e-16 	 0.0e+00
 2.06  0.98030072959062  0.96060145918125 	 2.2e-16 	 2.2e-16 	 0.0e+00
 2.08  0.98123723356506  0.96247446713012 	 1.1e-16 	 1.1e-16 	 0.0e+00
 2.10  0.98213557943718  0.96427115887437 	 1.1e-16 	 2.2e-16 	 1.1e-16
 2.12  0.98299697735237  0.96599395470473 	 0.0e+00 	 1.1e-16 	 1.1e-16
 2.14  0.98382261662783  0.96764523325567 	 3.3e-16 	 4.4e-16 	 1.1e-16
 2.16  0.98461366521607  0.96922733043215 	 1.1e-16 	 2.2e-16 	 1.1e-16
 2.18  0.98537126922401  0.97074253844802 	 2.2e-16 	 2.2e-16 	 0.0e+00
 2.20  0.98609655248650  0.97219310497300 	 2.2e-16 	 2.2e-16 	 0.0e+00
 2.22  0.98679061619274  0.97358123238549 	 3.3e-16 	 3.3e-16 	 0.0e+00
 2.24  0.98745453856405  0.97490907712811 	 4.4e-16 	 4.4e-16 	 0.0e+00
 2.26  0.98808937458145  0.97617874916291 	 1.1e-16 	 0.0e+00 	 -1.1e-16
 2.28  0.98869615576145  0.97739231152289 	 2.2e-16 	 2.2e-16 	 0.0e+00
 2.30  0.98927588997832  0.97855177995665 	 1.1e-16 	 1.1e-16 	 0.0e+00
 2.32  0.98982956133128  0.97965912266256 	 2.2e-16 	 2.2e-16 	 0.0e+00
 2.34  0.99035813005464  0.98071626010928 	 2.2e-16 	 2.2e-16 	 0.0e+00
 2.36  0.99086253246943  0.98172506493885 	 2.2e-16 	 2.2e-16 	 0.0e+00
 2.38  0.99134368097448  0.98268736194897 	 2.2e-16 	 2.2e-16 	 0.0e+00
 2.40  0.99180246407540  0.98360492815081 	 2.2e-16 	 2.2e-16 	 0.0e+00
 2.42  0.99223974644945  0.98447949289889 	 0.0e+00 	 0.0e+00 	 0.0e+00
 2.44  0.99265636904465  0.98531273808930 	 1.1e-16 	 1.1e-16 	 0.0e+00
 2.46  0.99305314921138  0.98610629842275 	 4.4e-16 	 4.4e-16 	 0.0e+00
 2.48  0.99343088086445  0.98686176172891 	 3.3e-16 	 3.3e-16 	 0.0e+00
 2.50  0.99379033467422  0.98758066934845 	 2.2e-16 	 2.2e-16 	 0.0e+00
 2.52  0.99413225828467  0.98826451656934 	 2.2e-16 	 2.2e-16 	 0.0e+00
 2.54  0.99445737655692  0.98891475311384 	 3.3e-16 	 3.3e-16 	 0.0e+00
 2.56  0.99476639183644  0.98953278367289 	 0.0e+00 	 0.0e+00 	 0.0e+00
 2.58  0.99505998424223  0.99011996848446 	 1.1e-16 	 1.1e-16 	 0.0e+00
 2.60  0.99533881197628  0.99067762395256 	 2.2e-16 	 2.2e-16 	 0.0e+00
 2.62  0.99560351165188  0.99120702330376 	 4.4e-16 	 4.4e-16 	 0.0e+00
 2.64  0.99585469863896  0.99170939727793 	 1.1e-16 	 1.1e-16 	 0.0e+00
 2.66  0.99609296742515  0.99218593485029 	 1.1e-16 	 2.2e-16 	 1.1e-16
 2.68  0.99631889199083  0.99263778398165 	 2.2e-16 	 2.2e-16 	 0.0e+00
 2.70  0.99653302619696  0.99306605239392 	 3.3e-16 	 3.3e-16 	 0.0e+00
 2.72  0.99673590418411  0.99347180836822 	 3.3e-16 	 3.3e-16 	 0.0e+00
 2.74  0.99692804078135  0.99385608156270 	 3.3e-16 	 3.3e-16 	 0.0e+00
 2.76  0.99710993192377  0.99421986384755 	 2.2e-16 	 2.2e-16 	 0.0e+00
 2.78  0.99728205507730  0.99456411015460 	 4.4e-16 	 4.4e-16 	 0.0e+00
 2.80  0.99744486966957  0.99488973933914 	 1.1e-16 	 1.1e-16 	 0.0e+00
 2.82  0.99759881752581  0.99519763505162 	 1.1e-16 	 1.1e-16 	 0.0e+00
 2.84  0.99774432330846  0.99548864661692 	 1.1e-16 	 1.1e-16 	 0.0e+00
 2.86  0.99788179495960  0.99576358991919 	 2.2e-16 	 2.2e-16 	 0.0e+00
 2.88  0.99801162414511  0.99602324829021 	 2.2e-16 	 2.2e-16 	 0.0e+00
 2.90  0.99813418669962  0.99626837339923 	 2.2e-16 	 2.2e-16 	 0.0e+00
 2.92  0.99824984307132  0.99649968614265 	 2.2e-16 	 2.2e-16 	 0.0e+00
 2.94  0.99835893876584  0.99671787753169 	 3.3e-16 	 3.3e-16 	 0.0e+00
 2.96  0.99846180478826  0.99692360957652 	 2.2e-16 	 2.2e-16 	 0.0e+00
 2.98  0.99855875808266  0.99711751616532 	 1.1e-16 	 1.1e-16 	 0.0e+00
 3.00  0.99865010196837  0.99730020393674 	 2.2e-16 	 2.2e-16 	 0.0e+00
 3.02  0.99873612657233  0.99747225314466 	 2.2e-16 	 2.2e-16 	 0.0e+00
 3.04  0.99881710925690  0.99763421851379 	 2.2e-16 	 2.2e-16 	 0.0e+00
 3.06  0.99889331504259  0.99778663008518 	 3.3e-16 	 3.3e-16 	 0.0e+00
 3.08  0.99896499702520  0.99792999405039 	 2.2e-16 	 2.2e-16 	 0.0e+00
 3.10  0.99903239678678  0.99806479357356 	 3.3e-16 	 3.3e-16 	 0.0e+00
 3.12  0.99909574480018  0.99819148960036 	 3.3e-16 	 3.3e-16 	 0.0e+00
 3.14  0.99915526082654  0.99831052165308 	 2.2e-16 	 2.2e-16 	 0.0e+00
 3.16  0.99921115430562  0.99842230861125 	 3.3e-16 	 3.3e-16 	 0.0e+00
 3.18  0.99926362473845  0.99852724947689 	 3.3e-16 	 3.3e-16 	 0.0e+00
 3.20  0.99931286206208  0.99862572412417 	 2.2e-16 	 2.2e-16 	 0.0e+00
 3.22  0.99935904701634  0.99871809403268 	 2.2e-16 	 2.2e-16 	 0.0e+00
 3.24  0.99940235150207  0.99880470300413 	 4.4e-16 	 4.4e-16 	 0.0e+00
 3.26  0.99944293893098  0.99888587786195 	 4.4e-16 	 4.4e-16 	 0.0e+00
 3.28  0.99948096456679  0.99896192913359 	 2.2e-16 	 2.2e-16 	 0.0e+00
 3.30  0.99951657585762  0.99903315171523 	 2.2e-16 	 2.2e-16 	 0.0e+00
 3.32  0.99954991275941  0.99909982551882 	 4.4e-16 	 4.4e-16 	 0.0e+00
 3.34  0.99958110805055  0.99916221610110 	 3.3e-16 	 3.3e-16 	 0.0e+00
 3.36  0.99961028763742  0.99922057527484 	 2.2e-16 	 2.2e-16 	 0.0e+00
 3.38  0.99963757085097  0.99927514170193 	 2.2e-16 	 2.2e-16 	 0.0e+00
 3.40  0.99966307073432  0.99932614146865 	 2.2e-16 	 2.2e-16 	 0.0e+00
 3.42  0.99968689432142  0.99937378864284 	 4.4e-16 	 4.4e-16 	 0.0e+00
 3.44  0.99970914290671  0.99941828581342 	 3.3e-16 	 3.3e-16 	 0.0e+00
 3.46  0.99972991230604  0.99945982461207 	 1.1e-16 	 1.1e-16 	 0.0e+00
 3.48  0.99974929310872  0.99949858621744 	 3.3e-16 	 3.3e-16 	 0.0e+00
 3.50  0.99976737092096  0.99953474184193 	 4.4e-16 	 4.4e-16 	 0.0e+00
 3.52  0.99978422660071  0.99956845320141 	 1.1e-16 	 1.1e-16 	 0.0e+00
 3.54  0.99979993648399  0.99959987296799 	 2.2e-16 	 2.2e-16 	 0.0e+00
 3.56  0.99981457260307  0.99962914520613 	 4.4e-16 	 4.4e-16 	 0.0e+00
 3.58  0.99982820289625  0.99965640579251 	 2.2e-16 	 2.2e-16 	 0.0e+00
 3.60  0.99984089140984  0.99968178281969 	 2.2e-16 	 2.2e-16 	 0.0e+00
 3.62  0.99985269849209  0.99970539698419 	 1.1e-16 	 1.1e-16 	 0.0e+00
 3.64  0.99986368097955  0.99972736195911 	 3.3e-16 	 3.3e-16 	 0.0e+00
 3.66  0.99987389237586  0.99974778475172 	 3.3e-16 	 3.3e-16 	 0.0e+00
 3.68  0.99988338302318  0.99976676604637 	 3.3e-16 	 3.3e-16 	 0.0e+00
 3.70  0.99989220026652  0.99978440053305 	 2.2e-16 	 2.2e-16 	 0.0e+00
 3.72  0.99990038861102  0.99980077722205 	 3.3e-16 	 3.3e-16 	 0.0e+00
 3.74  0.99990798987253  0.99981597974505 	 3.3e-16 	 3.3e-16 	 0.0e+00
 3.76  0.99991504332150  0.99983008664300 	 1.1e-16 	 1.1e-16 	 0.0e+00
 3.78  0.99992158582062  0.99984317164123 	 2.2e-16 	 2.2e-16 	 0.0e+00
 3.80  0.99992765195608  0.99985530391215 	 3.3e-16 	 3.3e-16 	 0.0e+00
 3.82  0.99993327416297  0.99986654832594 	 3.3e-16 	 3.3e-16 	 0.0e+00
 3.84  0.99993848284482  0.99987696568963 	 3.3e-16 	 3.3e-16 	 0.0e+00
 3.86  0.99994330648747  0.99988661297493 	 2.2e-16 	 2.2e-16 	 0.0e+00
 3.88  0.99994777176760  0.99989554353520 	 4.4e-16 	 4.4e-16 	 0.0e+00
 3.90  0.99995190365598  0.99990380731197 	 2.2e-16 	 2.2e-16 	 0.0e+00
 3.92  0.99995572551569  0.99991145103138 	 3.3e-16 	 3.3e-16 	 0.0e+00
 3.94  0.99995925919544  0.99991851839088 	 3.3e-16 	 3.3e-16 	 0.0e+00
 3.96  0.99996252511831  0.99992505023662 	 3.3e-16 	 3.3e-16 	 0.0e+00
 3.98  0.99996554236589  0.99993108473177 	 2.2e-16 	 2.2e-16 	 0.0e+00
